postal_code,Population,Median Age,Household Income,Per Capita Income,Number of Males,Number of Females,brewery_type,city,country,id,latitude,longitude,name,phone,state,street,tag_list,updated_at,website_url
11706,65821.0,34.6,75775.0,27716.0,32721.0,33100.0,micro,Bay Shore,United States,4716,,,Fire Island Beer Co,,New York,25 Drexel Dr,[],2018-08-11T21:38:34.044Z,http://www.fireislandbeer.com
11706,65821.0,34.6,75775.0,27716.0,32721.0,33100.0,micro,Bay Shore,United States,4751,,,Great South Bay Brewery,6313928472,New York,25 Drexel Dr,[],2018-08-11T21:38:35.286Z,http://www.greatsouthbaybrewery.com
11706,65821.0,34.6,75775.0,27716.0,32721.0,33100.0,micro,Bay Shore,United States,4943,,,The Brewers Collective,6316659000,New York,1460 N Clinton Ave Unit N,[],2018-08-11T21:38:42.366Z,http://www.thebrewerscollective.com
11721,6369.0,42.7,94929.0,47609.0,2771.0,3598.0,micro,Centerport,United States,4612,40.8959081,-73.3811310556984,"Blind Bat Brewery LLC, The",6318917909,New York,420 Harrison Dr,[],2018-08-24T15:38:11.410Z,http://www.BlindBatBrewery.com
11735,32502.0,42.1,91196.0,36277.0,15619.0,16883.0,brewpub,Farmingdale,United States,4611,40.7550515,-73.4144329120839,Black Forest Brew Haus,6313919500,New York,2015 New Hwy,[],2018-08-24T15:38:10.962Z,http://www.blackforestbrewhaus.com
11735,32502.0,42.1,91196.0,36277.0,15619.0,16883.0,micro,Farmingdale,United States,4599,,,Barrage Brewing Co,6313357941,New York,32 Allen Blvd Ste E,[],2018-08-11T21:38:30.016Z,http://www.barragebrewing.com
11735,32502.0,42.1,91196.0,36277.0,15619.0,16883.0,micro,Farmingdale,United States,4721,40.7335978795963,-73.4458865143907,Flying Belgian Brewery,8184577548,New York,211 Main St,[],2018-08-24T15:38:56.715Z,http://www.flyingbelgianbrewery.com
11735,32502.0,42.1,91196.0,36277.0,15619.0,16883.0,proprietor,Farmingdale,United States,4809,,,Lithology Brewing,6316783613,New York,211 Main St Ste A,[],2018-08-11T21:38:37.384Z,http://Lithologybrewing.com
11735,32502.0,42.1,91196.0,36277.0,15619.0,16883.0,micro,Farmingdale,United States,4966,,,Tweaking Frog Brewing Company,6318975509,New York,211 Main St Ste A,[],2018-08-11T21:38:43.142Z,http://www.tweakingfrogbrewing.com
11741,27688.0,41.1,94527.0,36527.0,13179.0,14509.0,micro,Holbrook,United States,4572,,,1940's Brewing Company,6315334838,New York,1337 Lincoln Ave Unit 1,[],2018-08-11T21:38:29.022Z,http://www.1940sbrewingcompany.com
11741,27688.0,41.1,94527.0,36527.0,13179.0,14509.0,micro,Holbrook,United States,4896,,,Saint James Brewery,6217073192,New York,929 Lincoln Ave Ste 11,[],2018-08-11T21:38:40.645Z,http://www.saintjamesbrewery.com
11741,27688.0,41.1,94527.0,36527.0,13179.0,14509.0,micro,Holbrook,United States,4925,,,Spider Bite Brewing Co,6319423255,New York,920 Lincoln Ave Unit 5,[],2018-08-11T21:38:41.758Z,http://www.spiderbitebeer.com
11741,27688.0,41.1,94527.0,36527.0,13179.0,14509.0,micro,Holbrook,United States,4926,,,SquareHead Brewing,6319213060,New York,405 High St Ste 1,[],2018-08-11T21:38:41.807Z,http://www.squareheadbrewing.com
11743,43611.0,43.4,118222.0,56998.0,21389.0,22222.0,proprietor,Huntington,United States,4916,40.8749628,-73.4253168048905,Six Harbors Brewing Company,5166803528,New York,243 New York Ave.,[],2018-08-24T15:40:20.538Z,
11768,21735.0,45.9,120309.0,57907.0,10876.0,10859.0,micro,Northport,United States,4899,40.8998983,-73.3508587,Sand City Brewing Co.,9177965672,New York,60 Main St,[],2018-08-24T15:40:12.570Z,http://www.sandcitybeer.com
11768,21735.0,45.9,120309.0,57907.0,10876.0,10859.0,micro,Northport,United States,4761,40.8908555,-73.3539709,Harbor Head Brewing Co,6318155588,New York,81 Fort Salonga Rd,[],2018-08-24T15:39:14.743Z,http://www.harborheadbrew.com
11771,8981.0,45.9,106120.0,72631.0,4254.0,4727.0,micro,Oyster Bay,United States,4847,40.8730496670743,-73.5314032282192,Oyster Bay Brewing,5168025546,New York,36 Audrey Ave,[],2018-08-24T15:39:51.785Z,http://www.oysterbaybrewing.com
11772,45265.0,38.1,68230.0,29303.0,22334.0,22931.0,large,Patchogue,United States,4616,40.75913445,-73.0216062980388,Blue Point Brewing Co,6314756944,New York,161 River Ave,[],2018-08-24T15:38:13.401Z,http://www.bluepointbrewing.com
11772,45265.0,38.1,68230.0,29303.0,22334.0,22931.0,large,Patchogue,United States,4615,40.76644215,-73.021037054719,Blue Point Brewing,,New York,225 West Main St,[],2018-08-24T15:38:12.927Z,
11772,45265.0,38.1,68230.0,29303.0,22334.0,22931.0,brewpub,Patchogue,United States,4640,40.765794097561,-73.0155605365854,Brick House Brewery and Restaurant,6314472337,New York,67 W Main St,[],2018-08-24T15:38:17.897Z,http://www.brickhousebrewery.com
11776,25969.0,37.5,84733.0,34380.0,12643.0,13326.0,micro,Port Jefferson Station,United States,4858,,,Po'Boy Brewing,6318281131,New York,200 Wilson St Unit E3,[],2018-08-11T21:38:39.146Z,http://www.poboybrewery.com
11777,9351.0,43.3,109696.0,50801.0,4490.0,4861.0,micro,Port Jefferson,United States,4859,40.9414042054245,-73.0677285504708,Port Jeff Brewing Co,8774752739,New York,22 Mill Creek Rd,[],2018-08-24T15:39:55.982Z,http://www.portjeffbrewing.com
11778,12605.0,37.5,85893.0,32989.0,6161.0,6444.0,proprietor,Rocky Point,United States,4603,,,Bellport Brewing Company,6319094457,New York,,[],2018-08-11T21:38:30.320Z,http://www.bellportbrewing.com
11778,12605.0,37.5,85893.0,32989.0,6161.0,6444.0,micro,Rocky Point,United States,4881,,,Rocky Point Artisan Ales,6318482261,New York,,[],2018-08-11T21:38:39.802Z,http://www.rockypointartisanbeer.com
11795,25821.0,42.2,104923.0,39226.0,12392.0,13429.0,micro,West Islip,United States,4904,40.70717835,-73.3028901898735,Secatogue Brewing Co.,6318714270,New York,375 Union Blvd,[],2018-08-24T15:40:15.044Z,http://www.secatoguebrewing.com
11801,39653.0,42.3,91718.0,37152.0,19349.0,20304.0,micro,Hicksville,United States,4598,40.74420335,-73.5009425631332,Barnshed Brewing,5163766514,New York,100 Lauman Ln,[],2018-08-24T15:38:05.974Z,http://www.barnshedbrewing.com
11901,29579.0,39.1,51350.0,24822.0,16108.0,13471.0,micro,Riverhead,United States,4685,40.9170167213884,-72.663198671947,Crooked Ladder Brewery,6319025335,New York,70 W Main St,[],2018-08-24T15:38:39.885Z,http://www.crookedladderbrewingco.com
11901,29579.0,39.1,51350.0,24822.0,16108.0,13471.0,micro,Riverhead,United States,4737,40.96775,-72.648395,Garden of Eve Farm Brewery,6317228777,New York,4558 Sound Ave,[],2018-08-24T15:39:03.982Z,http://www.facebook.com/farmbrewery
11901,29579.0,39.1,51350.0,24822.0,16108.0,13471.0,micro,Riverhead,United States,4787,40.96775,-72.648395,Jamesport Farm Brewery,6317228111,New York,5873 Sound Ave,[],2018-08-24T15:39:27.170Z,http://www.jamesportbrewhouse.com
11901,29579.0,39.1,51350.0,24822.0,16108.0,13471.0,planning,Riverhead,United States,4840,,,North Fork Brewing Company,,New York,,[],2018-08-11T21:38:38.502Z,
11901,29579.0,39.1,51350.0,24822.0,16108.0,13471.0,micro,Riverhead,United States,4813,40.9199771010101,-72.6741192424242,Long Ireland Brewing Co,6314034303,New York,817 Pulaski St,[],2018-08-24T15:39:39.653Z,
11901,29579.0,39.1,51350.0,24822.0,16108.0,13471.0,micro,Riverhead,United States,4831,,,Moustache Brewing Co,6315913250,New York,400 Hallett Ave Ste A,[],2018-08-11T21:38:38.226Z,http://www.moustachebrewing.com
11934,7425.0,38.8,93929.0,34051.0,3617.0,3808.0,planning,Center Moriches,United States,4829,,,Moriches Field Brewing Company,6314495310,New York,,[],2018-08-11T21:38:38.190Z,
11952,4659.0,48.0,86286.0,41164.0,2158.0,2501.0,micro,Mattituck,United States,4698,,,Eastern Front Brewing Co,6319051535,New York,425 Westphalin Rd,[],2018-08-11T21:38:33.497Z,http://www.facebook.com/easternfrontbrewing/
11954,3471.0,51.3,68528.0,47893.0,1692.0,1779.0,micro,Montauk,United States,4828,41.0366959,-71.9440878,Montauk Brewing Co,6316688471,New York,62 S Erie Ave,[],2018-08-24T15:39:45.222Z,http://www.montaukbrewingco.com
11958,262.0,61.3,83000.0,107619.0,111.0,151.0,brewpub,Peconic,United States,4754,41.0415525,-72.4545703,"Greenport Harbor Brewing Co, LLC",6315139019,New York,42155 Main Rd,[],2018-08-24T15:39:11.817Z,http://www.harborbrewing.com
11964,1846.0,50.9,76133.0,49400.0,867.0,979.0,brewpub,Shelter Island,United States,4910,41.0714822,-72.3398761593646,Shelter Island Craft Brewery,6317495977,New York,55 N Ferry Rd,[],2018-08-24T15:40:17.583Z,http://www.home.shelterislandcraftbrewery.com
11968,11245.0,45.9,84715.0,57186.0,5594.0,5651.0,brewpub,Southampton,United States,4923,,,Southampton Publick House,6312832800,New York,62 Jobs Ln,[],2018-08-11T21:38:41.687Z,http://www.publick.com
12009,7327.0,44.2,80750.0,39330.0,3568.0,3759.0,micro,Altamont,United States,4778,,,Indian Ladder Farmstead Brewery and Cidery,5185771484,New York,342 Altamont Rd,[],2018-08-11T21:38:36.320Z,http://www.ilfcb.com
12010,28802.0,41.7,44256.0,25059.0,13873.0,14929.0,micro,Amsterdam,United States,4768,,,High Perch Brewing Company,,New York,1417 Kania Rd,[],2018-08-11T21:38:35.905Z,
12015,2804.0,44.4,61164.0,27581.0,1359.0,1445.0,brewpub,Athens,United States,4686,42.2605541,-73.8100641,Crossroads Brewing Co,5189452337,New York,21 2nd St,[],2018-08-24T15:38:40.380Z,http://www.crossroadsbrewingco.com
12019,14841.0,43.5,90897.0,38870.0,7336.0,7505.0,planning,Ballston Lake,United States,4969,,,Unified Beerworks,5184284185,New York,,[],2018-08-11T21:38:43.224Z,http://unified-beerworks.com
12037,4288.0,44.7,56354.0,32043.0,2084.0,2204.0,micro,Chatham,United States,4663,42.3631506491011,-73.5954693147021,Chatham Brewing LLC,5186970202,New York,59 Main St,[],2018-08-24T15:38:29.207Z,http://www.chathambrewing.com
12040,97.0,50.5,65625.0,26267.0,39.0,58.0,micro,Petersburg,United States,4942,,,The Beer Diviner,5182106196,New York,243 Bly Hollow Rd,[],2018-08-11T21:38:42.334Z,http://www.thebeerdiviner.com
12047,20102.0,42.0,47138.0,28117.0,9644.0,10458.0,micro,Cohoes,United States,4941,,,Table 41 Brewing Co.,5185270221,New York,4 Dunsback Ferry Rd,[],2018-08-11T21:38:42.306Z,http://www.table41brewing.com
12054,16810.0,41.7,94874.0,44765.0,8332.0,8478.0,micro,Delmar,United States,4871,,,Real McCoy Beer Co.,5186989082,New York,20 Hallwood Rd Unit C,[],2018-08-11T21:38:39.523Z,http://www.therealmccoybeerco.com
12058,1276.0,49.7,49479.0,30970.0,673.0,603.0,micro,Earlton,United States,4771,,,Honey Hollow Brewery,5189665560,New York,376 E. Honey Rd.,[],2018-08-11T21:38:36.030Z,http://www.honeyhollowbrewery.com
12059,1555.0,46.9,83409.0,38794.0,732.0,823.0,micro,East Berne,United States,4767,42.6150962690438,-74.0730607857677,Helderberg Mountain Brewing Company,5189373606,New York,83 Main St,[],2018-08-24T15:39:17.951Z,http://www.helderbergmountainbrewingcompany.com
12065,42069.0,40.8,80908.0,40666.0,20598.0,21471.0,micro,Clifton Park,United States,4911,,,Shmaltz Brewing Co,5184065430,New York,6 Fairchild Sq # 1,[],2018-08-11T21:38:41.276Z,http://www.shmaltzbrewing.com
12078,23696.0,40.8,37766.0,20975.0,11427.0,12269.0,micro,Gloversville,United States,4934,,,Stump City Brewing LLC,5188310722,New York,521 W Fulton Street Ext,[],2018-08-11T21:38:42.081Z,http://www.stumpcitybrewing.com
12083,3736.0,49.5,49375.0,29713.0,1773.0,1963.0,micro,Greenville,United States,4772,42.4213433306986,-74.0551081694932,Hop Barn Brewing,5189564762,New York,94 Maple Ave,[],2018-08-24T15:39:19.404Z,http://hopbarnbrewing.com
12092,904.0,60.1,41757.0,30979.0,401.0,503.0,micro,Howes Cave,United States,4908,,,Serious Brewing Co.,5188264050,New York,116 Caverns Rd,[],2018-08-11T21:38:41.174Z,
12118,14204.0,40.2,61389.0,30319.0,6700.0,7504.0,brewpub,Mechanicville,United States,4760,,,Hank Hudson Brewing At Fairways of Halfmoon,5186641578,New York,17 Johnson Rd,[],2018-08-11T21:38:35.591Z,
12122,4498.0,43.8,50532.0,25814.0,2196.0,2302.0,micro,Middleburgh,United States,4752,42.598257,-74.334814,Green Wolf Brewing Co,5188276444,New York,315 Main St,[],2018-08-24T15:39:10.682Z,http://www.greenwolfbrew.com
12123,5502.0,43.4,65458.0,33450.0,2954.0,2548.0,micro,Nassau,United States,4892,42.49050535,-73.5726398153558,S & S Farm Brewery,5183360766,New York,174 Middle Rd,[],2018-08-24T15:40:09.959Z,http://www.sandsbrewery.com
12147,565.0,43.1,60875.0,24955.0,295.0,270.0,micro,Rensselaerville,United States,4766,,,Helderberg Brewery,5187975100,New York,63 Huyck Rd,[],2018-08-11T21:38:35.794Z,http://careyinstitute.org/programs/sustainable-communities/helderberg-brewery-taproom/
12180,53812.0,32.7,47640.0,25856.0,27085.0,26727.0,brewpub,Troy,United States,4646,42.7356774601492,-73.6875500211453,Brown's Brewing Co,5183654846,New York,417 River St,[],2018-08-24T15:38:21.015Z,http://www.brownsbrewing.com
12180,53812.0,32.7,47640.0,25856.0,27085.0,26727.0,micro,Troy,United States,4870,42.7286018,-73.6899808,Rare Form Brewing,5183264303,New York,90 Congress St,[],2018-08-24T15:40:00.758Z,http://www.rareformbrewing.com
12203,30505.0,32.9,54059.0,30143.0,14193.0,16312.0,contract,Albany,United States,4928,,,Steadfast Beer Co,,New York,1756 Western Ave Rear,[],2018-08-11T21:38:41.873Z,http://www.steadfastbeer.com
12204,7102.0,33.8,49993.0,35081.0,3296.0,3806.0,micro,Albany,United States,4726,42.66372,-73.74427,Fort Orange Brewing,5189923103,New York,450 N Pearl St,[],2018-08-24T15:38:58.882Z,http://www.fortorangebrewing.com
12204,7102.0,33.8,49993.0,35081.0,3296.0,3806.0,micro,Albany,United States,4854,,,Perfect World Brewing Co,,New York,1276 Broadway,[],2018-08-11T21:38:39.014Z,http://www.facebook.com/PerfectWorldBrewing/
12207,1879.0,35.2,11879.0,10994.0,1108.0,771.0,brewpub,Albany,United States,4662,,,CH Evans Brewing Co/Albany Pump Station,5184479000,New York,19 Quackenbush Sq,[],2018-08-11T21:38:32.248Z,http://www.evansale.com
12302,27723.0,44.2,66021.0,30978.0,13449.0,14274.0,micro,Schenectady,United States,4990,42.8969263,-74.0809254,Wolf Hollow Brewing Company,5182144093,New York,6882 Amsterdam Rd,[],2018-08-24T15:40:50.974Z,http://www.wolfhollowbrewing.com
12305,5389.0,38.0,28156.0,20292.0,2873.0,2516.0,micro,Schenectady,United States,4749,42.8124353809524,-73.9383963809524,Great Flats Brewing,5182800232,New York,151 Lafayette St,[],2018-08-24T15:39:09.606Z,http://www.greatflatsbrewing.com
12305,5389.0,38.0,28156.0,20292.0,2873.0,2516.0,brewpub,Schenectady,United States,4819,42.816472755102,-73.9446627346939,Mad Jack Brewing Co / Van Dyck Restaurant & Lounge,5183487999,New York,237 Union St,[],2018-08-24T15:39:42.344Z,http://www.madjackbrewing.com
12305,5389.0,38.0,28156.0,20292.0,2873.0,2516.0,planning,Schenectady,United States,4635,,,Brewery in Planning - Schenectady,5183120139,New York,,[],2018-08-11T21:38:31.399Z,http://www.re4ormarchitecture.com
12401,34844.0,42.8,47225.0,26714.0,16559.0,18285.0,planning,Kingston,United States,4796,,,Kingston Standard Brewing Co.,,New York,,[],2018-08-11T21:38:36.942Z,http://www.kingstonstandard.com
12401,34844.0,42.8,47225.0,26714.0,16559.0,18285.0,micro,Kingston,United States,4790,41.931636,-74.012151,Keegan Ales,8453312739,New York,20 Saint James St,[],2018-08-24T15:39:28.166Z,http://www.keeganales.com
12404,3435.0,42.6,67639.0,34997.0,1756.0,1679.0,micro,Accord,United States,4590,41.8066614403486,-74.2489174174862,Arrowood Farms,8452530389,New York,236 Lower Whitfield Rd,[],2018-08-24T15:38:02.230Z,http://www.arrowoodfarms.com
12414,10706.0,41.9,49396.0,24642.0,5313.0,5393.0,brewpub,Catskill,United States,4877,,,Rip Van Winkle Brewing Co.,5186789275,New York,4545 Route 32,[],2018-08-11T21:38:39.688Z,http://www.ripvanwinklebrewingco.com
12461,1976.0,47.1,61793.0,44215.0,1023.0,953.0,planning,Olivebridge,United States,4632,,,Brewery in Planning - Olivebridge,9142615265,New York,,[],2018-08-11T21:38:31.292Z,
12464,935.0,58.1,49911.0,37118.0,501.0,434.0,micro,Phoenicia,United States,4996,,,Woodstock Brewing,8456880054,New York,5581 NY-28,[],2018-08-11T21:38:44.144Z,http://www.drinkwoodstock.com
12489,844.0,42.7,41306.0,13105.0,681.0,163.0,micro,Wawarsing,United States,4833,,,New Paltz Brewing Company,8454193040,New York,7174 Route 209,[],2018-08-11T21:38:38.297Z,http://www.pfalzerbrau.com
12492,359.0,51.4,52212.0,29932.0,183.0,176.0,micro,West Kill,United States,4981,42.205758,-74.382878,West Kill Brewing,5189896001,New York,2173 Spruceton Rd,[],2018-08-24T15:40:47.696Z,http://www.westkillbrewing.com
12493,198.0,40.3,87344.0,38998.0,68.0,130.0,micro,West Park,United States,4750,,,Great Life Brewing,8453313700,New York,,[],2018-08-11T21:38:35.246Z,http://www.greatlifebrewing.com
12496,1687.0,55.8,50536.0,28404.0,839.0,848.0,brewpub,Windham,United States,4660,,,Cave Mountain Brewing Co,5187349222,New York,5359 State Route 23,[],2018-08-11T21:38:32.192Z,http://www.cavemountainbrewing.com
12508,19917.0,39.8,62792.0,29936.0,10206.0,9711.0,brewpub,Beacon,United States,4573,41.5082102,-73.9809868,2 Way Brewing Company,8452027334,New York,18 W Main St,[],2018-08-24T15:37:55.658Z,http://www.2waybrewingcompany.com
12508,19917.0,39.8,62792.0,29936.0,10206.0,9711.0,micro,Beacon,United States,4775,41.5016501,-73.9630491,Hudson Valley Brewery,8452189156,New York,7 E Main St,[],2018-08-24T15:39:21.052Z,http://www.hudsonvalleybrewery.com
12523,1788.0,40.8,51923.0,30943.0,918.0,870.0,micro,Elizaville,United States,4920,42.084393,-73.797148,Sloop Brewing,9178483865,New York,1065 County Route 19,[],2018-08-24T15:40:22.022Z,http://www.sloopbrewing.com
12525,2991.0,38.6,76535.0,33210.0,1563.0,1428.0,planning,Gardiner,United States,4965,,,Tuthilltown Spirits,8452551527,New York,,[],2018-08-11T21:38:43.111Z,
12525,2991.0,38.6,76535.0,33210.0,1563.0,1428.0,brewpub,Gardiner,United States,4998,41.6915465800069,-74.1471691635402,Yard Owl Craft Brewery,8456338576,New York,19 Osprey Ln,[],2018-08-24T15:40:54.170Z,http://www.yardowlcraftbrewery.com
12528,13119.0,42.0,63974.0,32619.0,6274.0,6845.0,brewpub,Highland,United States,4774,41.717539,-73.9639039323876,Hudson Ale Works,8453842531,New York,17 Milton Ave,[],2018-08-24T15:39:20.366Z,http://www.hudsonaleworks.com
12534,18098.0,43.5,46261.0,26691.0,9033.0,9065.0,micro,Hudson,United States,4843,,,Old Klaverack Brewery,5189651437,New York,150 Thielman Rd,[],2018-08-11T21:38:38.606Z,http://www.oldklaverackbrewery.com
12534,18098.0,43.5,46261.0,26691.0,9033.0,9065.0,micro,Hudson,United States,4935,,,Suarez Family Brewery,5185376464,New York,2278 RT. 9,[],2018-08-11T21:38:42.117Z,http://www.suarezfamilybrewery.com
12538,13708.0,41.9,70599.0,32474.0,6411.0,7297.0,brewpub,Hyde Park,United States,4623,41.7459268,-73.9331926,Brewery At The Culinary Institute Of America,,New York,1946 Campus Dr,[],2018-08-24T15:38:16.403Z,
12538,13708.0,41.9,70599.0,32474.0,6411.0,7297.0,micro,Hyde Park,United States,4776,41.7667482404549,-73.9300774703213,Hyde Park Brewing Co,8452298277,New York,4076 Albany Post Rd,[],2018-08-24T15:39:21.549Z,http://www.hydeparkbrewing.com
12546,3009.0,44.3,61964.0,32206.0,1514.0,1495.0,micro,Millerton,United States,4937,,,Svendale Brewing Co,9177039873,New York,,[],2018-08-11T21:38:42.179Z,http://svendale.com
12550,54565.0,34.9,56444.0,25881.0,26214.0,28351.0,micro,Newburgh,United States,4835,41.4965911938775,-74.0081169897959,Newburgh Brewing Company,8455692337,New York,88 S Colden St,[],2018-08-24T15:39:47.830Z,http://www.newburghbrewing.com
12561,18261.0,31.6,66261.0,31935.0,8220.0,10041.0,micro,New Paltz,United States,4620,41.760486,-74.097562,"Bradley Farm / RB Brew, LLC",8452558769,New York,317 Springtown Rd,[],2018-08-24T15:38:15.317Z,http://www.raybradleyfarm.com
12561,18261.0,31.6,66261.0,31935.0,8220.0,10041.0,micro,New Paltz,United States,4725,,,Foreign Objects Beer Company,6092871397,New York,,[],2018-08-11T21:38:34.389Z,http://www.foreignobjectsbeer.com
12561,18261.0,31.6,66261.0,31935.0,8220.0,10041.0,brewpub,New Paltz,United States,4743,41.7469771,-74.089586311179,Gilded Otter Brewing Co,8452561700,New York,3 Main St,[],2018-08-24T15:39:06.407Z,http://www.gildedotter.com
12561,18261.0,31.6,66261.0,31935.0,8220.0,10041.0,contract,New Paltz,United States,4862,41.760486,-74.097562,Pull Brewing Co,,New York,317 Springtown Rd,[],2018-08-24T15:39:57.311Z,http://www.pullbrewing.com
